,stars,name,latitude,longitude,city,region,country,cuisine,url,url_status
568,2,Vespertine,34.024204,-118.38166000000001,Los Angeles,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/vespertine,200
569,2,Smyth,41.885,-87.660736,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/smyth,200
570,2,Oriole,41.886196000000005,-87.64513000000001,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/oriole,200
571,2,Acadia,41.85904,-87.62562,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/acadia,200
572,2,KOKS,62.136669999999995,-7.022025,Leynar,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/faroe-islands/leynar/restaurant/koks558780,200
573,2,Henne Kirkeby Kro,55.72682,8.242021000000001,Henne,Denmark,Denmark,Classic cuisine,https://guide.michelin.com/dk/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,200
574,2,a‚o‚c,55.68305,12.589210000000001,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/a%E2%80%9Ao%E2%80%9Ac,200
575,2,noma,55.683319999999995,12.61006,København,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/noma,200
576,2,Kadeau Copenhagen,55.67219,12.58848,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kadeau-copenhagen,200
577,2,Spondi,37.96525,23.742971,Athína,Greece,Greece,French,https://guide.michelin.com/gr/en/attica/athina/restaurant/spondi,200
578,2,Sun Tung Lok,22.30099,114.17221,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sun-tung-lok,200
579,2,Yan Toh Heen,22.293337,114.17395,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yan-toh-heen,200
580,2,Tin Lung Heen,22.30357,114.16006999999999,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tin-lung-heen,200
581,2,Tenku RyuGin,22.30331,114.16021,Hong Kong,Hong Kong,China,Japanese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tenku-ryugin,200
582,2,Forum,22.281616,114.1824,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/forum,200
583,2,Sushi Saito,22.286467000000002,114.15677,Hong Kong,Hong Kong,China,Sushi,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-saito,200
584,2,Pierre,22.282127,114.15948,Hong Kong,Hong Kong,China,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pierre,200
585,2,Ying Jee Club,22.284338,114.156654,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ying-jee-club,200
586,2,Écriture,22.28315,114.1554,Hong Kong,Hong Kong,China,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ecriture,200
587,2,Ta Vie,22.282766,114.15529,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ta-vie,200
588,2,Amber,22.280596,114.15763999999999,Hong Kong,Hong Kong,China,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/amber569032,200
589,2,Kashiwaya,22.280642999999998,114.15673999999999,Hong Kong,Hong Kong,China,Japanese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kashiwaya,200
590,2,Onyx,47.49712,19.05067,Budapest,Hungary,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/onyx,200
591,2,Feng Wei Ju,22.18996,113.54794,Macau,Macau,China,Hunanese and Sichuan,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/feng-wei-ju,200
592,2,Golden Flower,22.18753,113.54806,Macau,Macau,China,Chinese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/golden-flower,200
593,2,Mizumi (Macau),22.188755,113.54488,Macau,Macau,China,Japanese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/mizumi-macau,200
594,2,The Tasting Room,22.14958,113.56505,Macau,Macau,China,French contemporary,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-tasting-room,200
595,2,Alain Ducasse at Morpheus,22.14293,113.563774,Macau,Macau,China,French contemporary,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,200
596,2,L'Atelier de Joël Robuchon,40.742905,-74.00769,New York,New York City,United States,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505,200
597,2,Jungsik,40.718685,-74.00910999999999,New York,New York City,United States,Korean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik,200
598,2,Atera,40.716797,-74.00565,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,200
599,2,Jean-Georges,40.76907,-73.98155,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges,200
600,2,Marea,40.76749,-73.98114,New York,New York City,United States,Seafood,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea,200
601,2,Gabriel Kreuther,40.75397,-73.982025,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther,200
602,2,Ichimura at Uchū,40.721832,-73.99011999999999,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ichimura-at-uchu,200
603,2,Sushi Ginza Onodera,40.752396000000005,-73.981575,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,200
604,2,Ko,40.72909,-73.98448,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ko,200
605,2,The Modern,40.76106,-73.97628,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern,200
606,2,Aquavit,40.76078,-73.97214,New York,New York City,United States,Scandinavian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit,200
607,2,Daniel,40.7666,-73.96745,New York,New York City,United States,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel,200
608,2,Aska,40.71222,-73.96642,New York,New York City,United States,Scandinavian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska,200
609,2,Blanca,40.70492,-73.93354000000001,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca,200
610,2,Patrick Guilbaud,53.338930000000005,-6.25283,City Centre,Ireland,Ireland,Modern French,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/patrick-guilbaud,200
611,2,Oro,-22.98601,-43.224709999999995,Rio de Janeiro - 22441,Rio de Janeiro,Brasil,creative,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,200
612,2,Tuju,-23.55653,-46.69083,São Paulo - 05416,Sao Paulo,Brasil,creative,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju,200
613,2,D.O.M.,-23.56618,-46.66742,São Paulo - 01411,Sao Paulo,Brasil,creative,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/d-o-m,200
614,2,Kojima,37.52559,127.04193000000001,Seoul,South Korea,South Korea,Sushi,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kojima,200
615,2,Jungsik,37.525585,127.04106999999999,Seoul,South Korea,South Korea,Korean contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965,200
616,2,Kwonsooksoo,37.526752,127.03571000000001,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo,200
617,2,Mingles,37.52219,127.0392,Seoul,South Korea,South Korea,Korean contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mingles,200
618,2,Alla Prima,37.518440000000005,127.03008,Seoul,South Korea,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,200
619,2,Waku Ghin,1.283175,103.8598,Singapore,Singapore,Singapore,Japanese contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin,200
620,2,Odette,1.2896458999999998,103.8516,Singapore,Singapore,Singapore,French contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/odette,200
621,2,Shoukouwa,1.2863698000000001,103.854,Singapore,Singapore,Singapore,Sushi,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shoukouwa,200
622,2,Shisen Hanten,1.302395,103.8365,Singapore,Singapore,Singapore,Chinese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shisen-hanten,200
623,2,Les Amis,1.3066648,103.8314,Singapore,Singapore,Singapore,French,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/les-amis,200
624,2,Fäviken Magasinet,63.43626,13.293370000000001,Järpen,Sweden,Sweden,Creative,https://guide.michelin.com/se/en/jamtland/jarpen/restaurant/faviken-magasinet,200
625,2,Gastrologik,59.33365,18.0807,Stockholm,Sweden,Sweden,Creative,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/gastrologik,200
626,2,Oaxen Krog,59.322342000000006,18.101831,Stockholm,Sweden,Sweden,Creative,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog,200
627,2,Vollmers,55.604427,12.995847999999999,Malmö,Sweden,Sweden,Creative,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,200
628,2,Daniel Berlin,55.61246,13.99265,Skåne-Tranås,Sweden,Sweden,Creative,https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin,200
629,2,RAW,25.082666,121.559525,Taipei,Taipei,Taiwan,Innovative,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw,200
630,2,Shoun RyuGin,25.08258,121.5595,Taipei,Taipei,Taiwan,Japanese contemporary,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin,200
631,2,Taïrroir,25.082718,121.559296,Taipei,Taipei,Taiwan,Innovative,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir,200
632,2,Sushi Amamoto,25.037945,121.55487,Taipei,Taipei,Taiwan,Sushi,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-amamoto,200
633,2,The Guest House,25.04486,121.52198,Taipei,Taipei,Taiwan,Sichuan-Huai Yang,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house,200
634,2,Gaggan,13.737679,100.54214499999999,Bangkok,Thailand,Thailand,Innovative,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaggan,200
635,2,Sühring,13.710947,100.545654,Bangkok,Thailand,Thailand,European contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring,200
636,2,Mezzaluna,13.722148,100.51691,Bangkok,Thailand,Thailand,Innovative,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/mezzaluna,200
637,2,Le Normandie,13.723197,100.513855,Bangkok,Thailand,Thailand,French contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie,200
638,2,minibar,38.896294,-77.02386,"Washington, D.C.",Washington DC,United States,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar,200
639,2,Pineapple and Pearls,38.880707,-76.99514,"Washington, D.C.",Washington DC,United States,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls,200
640,2,Andrew Fairlie at Gleneagles,56.283390000000004,-3.75149,Auchterarder,United Kingdom,United Kingdom,Creative French,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,200
641,2,L'Enclume,54.201885,-2.953807,Cartmel,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume,200
642,2,Raby Hunt,54.566469999999995,-1.6892580000000001,Summerhouse,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt,200
643,2,Moor Hall,53.541619999999995,-2.8895494999999998,Aughton,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall,200
644,2,Restaurant Sat Bains,52.924380000000006,-1.1733198,Nottingham,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/nottingham/nottingham/restaurant/restaurant-sat-bains,200
645,2,Restaurant Nathan Outlaw,50.594086,-4.82854,Port Isaac,United Kingdom,United Kingdom,Seafood,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw,200
646,2,Belmond Le Manoir aux Quat' Saisons,51.71674,-1.0918700000000001,Great Milton,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons,200
647,2,Midsummer House,52.21243,0.12779000000000001,Cambridge,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cambridgeshire/cambridge/restaurant/midsummer-house,200
648,2,Hand and Flowers,51.57031,-0.78113,Marlow,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers,200
649,2,Ledbury,51.516740000000006,-0.20007,North Kensington,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/ledbury,200
650,2,CORE by Clare Smyth,51.512609999999995,-0.2030516,North Kensington,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth,200
651,2,Le Gavroche,51.51127,-0.15517,Mayfair,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/le-gavroche,200
652,2,Kitchen Table at Bubbledogs,51.52041,-0.13647,Bloomsbury,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/kitchen-table-at-bubbledogs,200
653,2,Hélène Darroze at The Connaught,51.5101,-0.1495701,Mayfair,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/helene-darroze-at-the-connaught,200
654,2,Dinner by Heston Blumenthal,51.50208,-0.16011,Hyde Park,United Kingdom,United Kingdom,Traditional British,https://guide.michelin.com/gb/en/greater-london/hyde-park/restaurant/dinner-by-heston-blumenthal,200
655,2,Umu,51.5113,-0.14455,Mayfair,United Kingdom,United Kingdom,Japanese,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu,200
656,2,Sketch (The Lecture Room & Library),51.51287,-0.14135999999999999,Mayfair,United Kingdom,United Kingdom,Modern French,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sketch-the-lecture-room-library,200
657,2,Greenhouse,51.507690000000004,-0.14926,Mayfair,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/greenhouse69393,200
658,2,Claude Bosi at Bibendum,51.49341,-0.16908929999999997,Chelsea,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum,200
659,3,Amador,48.254059999999996,16.35915,Wien,Austria,Austria,Creative,https://guide.michelin.com/at/en/vienna/wien/restaurant/amador,200
660,3,Manresa,37.22761,-121.98071000000002,South San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/manresa,200
661,3,Benu,37.78521,-122.39876000000001,San Francisco,California,United States,Asian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu,200
662,3,Quince,37.79762,-122.40337,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince,200
663,3,Atelier Crenn,37.79835,-122.43586,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn,200
664,3,The French Laundry,38.40443,-122.36474,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-french-laundry,200
665,3,The Restaurant at Meadowood,38.52025,-122.46479,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-restaurant-at-meadowood,200
666,3,SingleThread,38.612164,-122.86970500000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/singlethread,200
667,3,Alinea,41.91328,-87.64798,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea,200
668,3,Geranium,55.70393000000001,12.57197,København,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/geranium,200
669,3,T'ang Court,22.296572,114.1698,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/t-ang-court,200
670,3,Bo Innovation,22.276139999999998,114.171,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation,200
671,3,Lung King Heen,22.28665,114.15673999999999,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lung-king-heen,200
672,3,Caprice,22.286645999999998,114.15661999999999,Hong Kong,Hong Kong,China,French,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice,200
673,3,8½ Otto e Mezzo - Bombana,22.28189,114.15839,Hong Kong,Hong Kong,China,Italian,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,200
674,3,L'Atelier de Joël Robuchon,22.281198999999997,114.15816000000001,Hong Kong,Hong Kong,China,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon,200
675,3,Sushi Shikon,22.28511,114.15208,Hong Kong,Hong Kong,China,Sushi,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-shikon,200
676,3,The Eight,22.190475,113.54341000000001,Macau,Macau,China,Chinese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-eight,200
677,3,Robuchon au Dôme,22.189949,113.54395,Macau,Macau,China,French contemporary,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/robuchon-au-dome,200
678,3,Jade Dragon,22.149137,113.56715,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/jade-dragon,200
679,3,Maaemo,59.910477,10.760408,Oslo,Norway,Norway,Modern cuisine,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/maaemo,200
680,3,Masa,40.76855,-73.98335,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa,200
681,3,Per Se,40.76828,-73.98292,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se,200
682,3,Le Bernardin,40.76177,-73.98223,New York,New York City,United States,Seafood,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin,200
683,3,Eleven Madison Park,40.7417,-73.98711999999999,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park,200
684,3,Chef's Table at Brooklyn Fare,40.68872,-73.98581,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,200
685,3,La Yeon,37.555813,127.00516999999999,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon,200
686,3,Gaon,37.52265,127.03595,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gaon,200
687,3,Frantzén,59.33418,18.058120000000002,Stockholm,Sweden,Sweden,Modern cuisine,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/frantzen,200
688,3,Le Palais,25.049495999999998,121.51673999999998,Taipei,Taipei,Taiwan,Cantonese,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/le-palais,200
689,3,The Inn at Little Washington,38.713623,-78.16208,"Washington, D.C.",Washington DC,United States,American,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-inn-at-little-washington,200
690,3,Fat Duck,51.50828,-0.7023199999999999,Bray,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/fat-duck,200
691,3,Waterside Inn,51.50773,-0.70121,Bray,United Kingdom,United Kingdom,Classic French,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/waterside-inn,200
692,3,Alain Ducasse at The Dorchester,51.50712,-0.1525201,Mayfair,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alain-ducasse-at-the-dorchester,200
693,3,The Araki,51.511826,-0.140389,Mayfair,United Kingdom,United Kingdom,Japanese,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-araki,200
694,3,Gordon Ramsay,51.485459999999996,-0.1620201,Chelsea,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/gordon-ramsay,200
